"paper","authors","title","position","contribution ID"
"THPAB048","A. Will, E. Bründermann, A.-S. Mueller, T.A. Arndt, N. Glamann, A.W. Grau, B. Krasch, R. Nast, D. Saez de Jauregui, D. Astapovych, H. De Gersem, E. Gjonaj","Design and Fabrication Concepts of a Compact Undulator with Laser-Structured 2g-HTS Tapes",,1191
"THPAB049","M. Krasilnikov, X. Li, A. Lueangaramwong, F. Mueller, F. Stephan, M. Tischer, P. Vagin, A. Brachmann, H.-D. Nuhn","Modeling magnetic field of the LCLS-I undulator for THz@PITZ",,1222
"THPAB050","M. Abliz, M. Borland, J.H. Grimmer, J.S. Kerby, M. Ramanathan, A. Xiao","Compact Hybrid Planar Permanent Magnet Undulator Design of APS-U 28-mm Period",,1281
"THPAB051","M. Abliz, M. Borland, H. Cease, G. Decker, M.S. Jaski, J.S. Kerby, U. Wienands, A. Xiao","Vertical Septum Magnet Design for APS-U",,1282
"THPAB052","H. Tarawneh, M. Ebbeni, M. Gehlot, M. Holz","Insertion Devices at the MAX IV 3 GeV Ring",,1347
"THPAB053","Y. Shiroyanagi, E.A. Anliker, Q.B. Hasse, Y. Ivanyushenkov, M. Kasa, I. Kesgin","Magnetic Field Calculation of Planar SCUs Using Ansys Maxwell*",,1384
"THPAB054","M. Kasa, E.A. Anliker, Q.B. Hasse, Y. Ivanyushenkov, I. Kesgin, Y. Shiroyanagi, E. Trakhtenberg","Measurement Results of the First Scape Prototype",,1409
"THPAB056","I. Asparuhov, J. Chavanne, G. Le Bec","Conceptual Design of a Multiple Period Staggered Undulator",,2481
"THPAB057","P.I. Volz, M. Huck, A. Meseck","Goubau-Line Set Up for Bench Testing Impedance of In-Vacuum Undulator Components",,2082
"THPAB058","Kumar, S. Kumar","Effect of Electron Density Profile on Laser Wakefield Acceleration",,2592
"THPAB059","Y. Koshiba, S. Otsuka, M. Washio, T. Takahashi, A. Aryshev, M.K. Fukuda, Y. Honda, T. Omori, N. Terunuma, J. Urakawa, Y. Hosaka, K. Sakaue, N. Sugawara, Y. Uesugi","Study on a Self-Resonating Optical Cavity for Laser-Compton Sources",,1430
"THPAB060","R.A. Lemons, S. Carbajo, J.P. Duris, A. Marinelli, N.R. Neveu, C.G. Durfee","Dispersion Controlled Temporal Shaping of Photoinjector Laser Pulses for Electron Emittance Reduction in X-Ray Free Electron Lasers",,1716
"THPAB061","I. Pogorelsky, M.N. Polyanskiy, T.V. Shaftan","Pulse-Burst CO2 Laser for High-Brilliance Compton Light Sources",,1476
"THPAB062","I. Pogorelsky, M. Babzien, M.A. Palmer, M.N. Polyanskiy","Long-Wave IR Terawatt Laser Pulse Compression to Sub-Picoseconds",,1504
"THPAB063","H.H. Xu, G.T. Fan","Laser transport system of Shanghai Laser Electron Gamma Source (SLEGS)",,1526
"THPAB064","R. Panas","Visible Diagnostic Beamline for Solaris Storage Ring",,2938
"THPAB065","V. Sajaev, J.C. Dooling, K.C. Harkay","Experimental Verification of the Source of the Excessive Helical SCU Heat Load at APS",,2797
"THPAB066","V. Sajaev","Ground Diffusion Measurement and its Effect on APS-U Orbit Stability",,2794
"THPAB067","V. Sajaev","Simulation of the APS-U Orbit Motion due to RF Noise",,2799
"THPAB068","V. Sajaev","Simulation of the Beam-Based Alignment for the APS Upgrade Storage Ring",,2789
"THPAB069","T.B. Bolin, S.I. Sosa Guitron, B.E. Carlsten, J.W. Lewellen, E.I. Simakov, M. Dal Forno, J.R. Cary, S. Biedron","Design concepts for a high-gradient C-band linac",,2845
"THPAB070","J.B. Rosenzweig, G. Andonian, A. Fukasawa, G.E. Lawler, N. Majernik, J.I. Mann, P. Manwani, J. Miao, P. Musumeci, B. Naranjo, Y. Sakai, O. Williams, L. Giannessi, M. Ferrario, A. Giribono, B. Spataro, C. Vaccarezza, P.M. Anisimov, B.E. Carlsten, J.W. Lewellen, E.I. Simakov, S.B. van der Geer, A.Y. Murokh, D. Cocco, A. Halavanau, J.B. Hastings, Z. Li, S.G. Tantawi, C. Pellegrini, F. Bosco, M. Carillo, L. Faillace, M. Migliorati, A. Mostacci, L. Palumbo, R. Robles, M. Yadav, R.W. Falcone, J.S. Wurtele, O. Camacho, C.E. Hansel, W.J. Lynn, S. Biedron, A. Cianchi","An Ultra-Compact X-ray Free-electron Laser",,2898
"THPAB071","J.B. Rosenzweig, G. Andonian, A. Fukasawa, G.E. Lawler, W.J. Lynn, J.I. Mann, P. Manwani, Y. Sakai, O. Williams, M. Yadav, S.V. Baryshev, S. Baturin, M.J. Hogan, B.D. O'Shea, D.W. Storey, V. Yakimenko, C.E. Hansel","Physics Goals of DWA experiments at FACET-II",,2901
"THPAB072","N. Gupta","Laser Driven Plasma Particle Accelerators: Bringing GeV Accelerators Off the Shelf",,1120
"THPAB073","J.H. Xu, Z.H. Bai, W. Li, P.H. Yang","Design study of a compact hybrid seven-bend-achromat lattice for a synchrotron light source",,1143
"THPAB074","J.-L. Revol","ESRF-EBS: Implementation, performance and restart of user operation",,1122
"THPAB075","R.R. Lindberg","Collective (in)stability near the coupling resonance",,1615
"THPAB076","R.R. Lindberg","Effects of Chromaticity and Synchrotron Emission on Coupled-Bunch Transverse Stability",,1616
"THPAB077","Y.H. Piao, R.J. Dejus, M.F. Qian, I. Vasserman, J.Z. Xu","Magnetic Shims Studies for APS-U Hybrid Permanent Magnet Undulators",,1901
"THPAB078","L.S. Nadolski, X. Deletoille, J.-F. Lamarre, A. Nadji","SOLEIL Update Status",,1565
"THPAB079","W. Li, P. Liu, Y.K. Wu, J. Yan","Developing beam size measurement system using synchrotron radiation interferometry for low beam current",,1706
"THPAB080","F. Brinker, S. Casalbuoni, W. Freund","Correcting the Magnetic Field Offsets Inside the Undulators of the EuXFEL Using the K-Monochromator",,2218
"THPAB081","G.J. Waldschmidt, D.J. Bromberek, D. Horan, G. Trento, U. Wienands, T. Harada, H. Oikawa, H. Takahashi","High-Power Prototype Canon Coupler for APS-U Booster Cavities",,1512
"THPAB082","Y. Sun, M. Borland, G.I. Fystro, X. Huang, H. Shang","Recent operational experience with thermionic rf guns at the APS",,1692
"THPAB083","Y. Sun","Measurement of the Longitudinal Phase-Space of the APS Photo-Injector Beam",,1689
"THPAB084","B. Nash, J.P. Edelen, S.D. Webb","Propagation of partially coherent radiation using Wigner functions",,1916
"THPAB085","R.J. Dejus, Y.H. Piao, M.F. Qian, J.M. TerHAAR, I. Vasserman, J.Z. Xu","Status of Insertion Device Tuning for the APS Upgrade",,1895
"THPAB086","T. Liu, C. Feng, K.Q. Zhang","Progress of the hard x-ray self-seeding monochromator at the SHINE",,1553
"THPAB087","T. Liu, H.X. Deng, C. Feng, Z. Qi, K.Q. Zhang","Proposal of fresh-slice based high-power x-ray free-electron lasers for the SASE beamline at the SXFEL user facility",,1552
"THPAB088","T. Liu, H.X. Deng, B. Faatz, C. Feng, D. Gu, B. Liu","Pre-FODO design of the SASE beamline at the SXFEL user facility",,1550
"THPAB089","E. Salehi, M. Katoh","Lattice Design for a Future Plan of UVSOR Synchrotron",,1943
"THPAB090","H. Ghasem, I.P.S. Martin, B. Singh, R.P. Walker","Progress with the Diamond-II Storage Ring Lattice",,1883
"THPAB091","X. Yang, L. Giannessi, N.S. Mirian","Post-saturation dynamics and superluminal propagation of a super-radiant spike in a Free-Electron Laser amplifier",,1289
"THPAB092","X. Yang, S. Buda, Y. Hidaka, Y. Li, F. Plassard, T.V. Shaftan, V.V. Smaluk, G.M. Wang, L. Yu","Recent progress in online optimization of NSLS-II dynamic aperture and injection transient",,1291
"THPAB093","X. Yang, T.V. Shaftan, V.V. Smaluk, L. Wu, Y. Zhu, W. Wan","Toward monochromated sub-nanometer UEM and femtosecond UED",,1288
"THPAB094","B.Q. Zeng","Optimization and design of electron gun for good laminar beams",,1354
"THPAB095","W. Kang, Y. Chen, Y.Q. Liu, J.X. Zhou, C.D. Deng, L. Liu, Y.J. Yu, X.W. Dai","Development of the prototype magnets for HEPS booster",,1220
"THPAB096","J.Y. Li","Design of 4MeV X-Band Traveling Wave Accelerator",,1346
"THPAB097","C. Mai, B. Büsing, A. Held, S. Khan, D. Krieg","Towards arbitrary pulse shapes in the Terahertz domain",,2452
"THPAB098","C. Steier, K. Chow, R.M. Leftwich-Vann, D. Leitner, W.J. Pearce, D. Robin, M. Venturini, S.P. Virostek, W.L. Waldron","Design and construction progress of ALS-U, the soft x-ray diffraction limited upgrade of the Advanced Light Source",,2272
"THPAB099","O. Camacho, S.B. van der Geer, R. Robles, J.B. Rosenzweig","Microscopic space-charge effects in an ultra-high brightness FEL injector",,2549
"THPAB100","T. Hellert, I.V. Agapov, R. Brinkmann, J. Keil, M.A. Jebramcik","Status Of The Commissioning Simulation of PETRA-IV",,2350
"THPAB101","T. Hellert, M.P. Ehrlichman, G. Penn, C. Steier, C. Sun, M. Venturini, D. Wang","Updates On Lattice Correction and Commissioning Simulation of the ALS-U Storage-Ring",,2355
"THPAB102","J. Yan, P. Liu, S.F. Mikhailov, V. Popov, Y.K. Wu, H. Hao","Rapid Helicity Switching of Compton Gamma-Ray Beams at HIGS",,2428
"THPAB103","J. Yan, S.F. Mikhailov, V. Popov, G. Swift, P.W. Wallace, Y.K. Wu","Nitrogen Purged Optical Diagnostic System for VUV FEL Operation",,2430
"THPAB104","J. Chen, Y. Jiao, S. Wang","Magnetic error effects of the storage ring the South Advanced Photon Source",,2595
"THPAB105","Z.Y. Ke, Z.Q. He, B. Li, T. Luo, N. Ma, J. Liang, T. Wang, L. Dong, L.L. Men, X.L. Wang","Alignment of neutron guide for Multi-Physics Instrument of CSNS",,2362
"THPAB106","B. Hounsell, B.L. Militsyn, C.P. Welsch, S.A. Bogacz, M. Klein, C. Bruni, W. Kaabi","Optimization of a high bunch charge ERL injection merger for PERLE",,2187
"THPAB107","S. Ackermann, P. Niknejadi, G. Paraskaki, L. Schaper, W. Hillert, F. Pannek, D. Samoilenko","Update on Simulation Studies for the FLASH2020+ Seeded Beam Line.",,2155
"THPAB108","A.E. Levichev, A.V. Andrianov, M.V. Arsentyeva, A.M. Barnyakov, V.G. Cheskidov, O.I. Meshkov, D.A. Nikiforov, O.A. Pavlov, I.L. Pivovarov, S.L. Samoylov, S.V. Shiyankov, V. Volkov, A.M. Semenov, X.C. Ma","Linear accelerator of a new synchrotron light source SKIF",,2005
"THPAB109","P. Rauer, I. Bahns, S. Casalbuoni, M. Dommach, J. Grünert, D. La Civita, H. Sinn, M. Vannoni, W. Decking, T. Wohlenberg, L. Samoylova, W. Hillert, J. Rossbach","An XFELO Demonstrator at the European XFEL Facility",,2128
"THPAB110","J.R. Ocampo, J.M. Alvarez, B. Bravo, F. Perez, A. Salom, P. Solans","Prototype fabrication of an active normal conducting third harmonic cavity for the ALBA Storage Ring",,2377
"THPAB111","V. Petrillo, A. Bacci, I. Drebot, M. Opromolla, M. Rossetti Conti, L. Serafini","TerRa@BriXSino, a TeraHertz FEL Oscillator driven by a MHz-class ERL",,2386
"THPAB112","M. Fujimoto, Y. Taira, M. Katoh, K. Hayashi, A. Minakuchi, H. Ota, E. Salehi, J. Yamazaki","Current Status of UVSOR-III",,2364
"THPAB113","L.G. Foggetta, B. Buonomo, F. Cardelli, D. Di Giovenale, D.G.C. Di Giulio","The Extended Operative Range of the LNF LINAC and BTF Facilities",,2389
"THPAB114","A.A. Krasnov, A.E. Levichev, V.V. Anashin, A. Bainazarova, L.L. Belova, G.A. Gusev, V. Kuzminykh, O.A. Pavlov, P.A. Piminov, S.V. Shiyankov, S.V. Sinyatkin, A.A. Zhukov, A.N. Zhuravlev, A.M. Semenov","Conception and main components of the SRS SKIF vacuum system",,2613
"THPAB115","L. Schaper, S. Ackermann, E. Allaria, T. Lang, M.M. Mohammad Kazemi, P. Niknejadi, G. Paraskaki, S. Schreiber, M. Tischer, P. Vagin, J. Zemella, W. Hillert, F. Pannek, D. Samoilenko","XUV and soft x-ray external seeding at FLASH: Activities and future plans",,2768
"THPAB116","C.W. Luo, L. Wang","Study on Intra Beam Scattering effects in HALF",,2676
"THPAB117","G. Shu, H.J. Qian","Preliminary design studies of a new  L band rf gun for  higher duty cycle operation",,2682
"THPAB119","Z.H. Zhu, J.W. Yan, D. Gu, Q. Gu","Construction of Surrogate Model for SXFEL-UF Injector Commissioning",,1809
"THPAB120","Z. Zhang, Y. Ding, Z. Huang","Beam on Demand for High-Repetition-Rate X-Ray Free-Electron Lasers",,2464
"THPAB121","M.A. Cummings, R.J. Abrams, R.P. Johnson, S.A. Kahn, T.J. Roberts","Plasma Muon Beam Cooling for HEP",,2299
"THPAB122","S.H. Lee, H.S. Kim, H.-J. Kwon, Y.-S. Cho","Beam profile measurement of the MEVVA ion source at KOMAC",,2582
"THPAB123","J.L. Martinez Marin","Pytomic: A Python Tool for Polarized Atomic Beam Tracking",,2444
"THPAB124","S. Machida","Application of the FFA Concept to a Muon Collider Complex",,2401
"THPAB125","N.A. Moody, J. Smedley, A.R. Shabaev, K. L. Jensen","Engineering and applying heterstructure to high performance photocathodes",,2455
"THPAB126","K. Damminsek, A. Bernhard, J. Gethmann, A.-S. Mueller, Y.C. Nie, M.S. Ning, S.C. Richter, R. Rossmanith, A.W. Grau","Operational Experience and Characterization of a Superconducting Transverse Gradient Undulator for Compact Laser Wakefield Accelerator-Driven FELs",,2485
"THPAB127","W.H. Tan, P. Piot","Machine-learning-based virtual diagnostic",,2207
"THPAB128","W.H. Tan, P. Piot","Spatio-temporal shaped electron bunches for beam-driven acceleration",,2545
"THPAB129","W.H. Tan, P. Piot, G. Ha, C.-J. Jing, S.V. Kuzikov, G. Chen","Beam Dynamics Simulations for a High Gradient X-Band Photoinjector",,2476
"THPAB130","C.A. Mussolini, N. Charitonidis, E.D. Zimmerman, Y. Nagai, P. Burrows","Development of a Low Energy Beamline for the NA61 Experiment at CERN",,2016
"THPAB131","G.A. Hine","Spatio-Temporal Measurements of THz Pulses",,2229
"THPAB132","K.A. Nikiforov, V.A. Golubkov, V.A. Ilyin, A.S. Ivanov, N.V. Egorov, V.V. Trofimov","Performances of Silicon Carbide Based Field Emission Cathodes",,2777
"THPAB133","K.A. Nikiforov, N.A. Galkina, I.A. Sokolov","Field Emission Electron Sources: Multiscale Simulation and Characterization",,2792
"THPAB134","K.A. Nikiforov, N.S. Kakorin","Development and Analysis of Software for the Numerical Simulation of Field Emission Electron Sources",,2782
"THPAB135","M.S. Schneider, S.V. Baryshev, T. Nikhar, J.H. Shao, H.L. Andrews, D. Kim, K.E. Nichols, E.I. Simakov","Operation of the Nitrogen Doped Ultra Nano-Crystalline Diamond ((N)UNCD) Field Emission Cathodes Beyond Child-Langmuir Bright Beams",,1502
"THPAB136","M.S. Schneider, S.V. Baryshev","A Field Emission Initial Particle Distribution Freeware for Advanced Beam Dynamics Simulations Based on Fowler- Nordheim Equations for High Gradient Accelerators",,1509
"THPAB137","M.S. Schneider, S.V. Baryshev, J.H. Shao","FEbeam: A Comprehensive Field Emission Data Processing for Field Emission and Breakdown Analysis in RF Environment",,1507
"THPAB138","M.S. Schneider, S.V. Baryshev, R.L. Fleming, D. Gorelov, J.W. Lewellen, E.I. Simakov","FEbreak:  A Comprehensive Diagnostic and Automated Conditioning Interface for Breakdown Analysis and Dark Current Effects",,1508
"THPAB139","T. A. Perera, A. A. Sahai, J. Resta-López, O. Apsimon, C. Bontoiu, V. Rodin, C.P. Welsch, M. Yadav","Simulations of Particle Beam-Driven Wakefields in Carbon Nanotube Arrays",,1836
"THPAB140","T. A. Perera, J. Resta-López, O. Apsimon, C.P. Welsch","Modelling and Simulation of Transversely Asymmetric Seeded Self-Modulation in Plasma",,1834
"THPAB141","O.H. Rahman, J. Skaritka, E. Wang","Novel design of a HVDC magnetized electron source",,1903
"THPAB142","P. Saha, O. Chubenko, A.H. Kachwala, S.S. Karkare, C.J. Knill, C.A. Sarabia Cardenas, E.J. Montgomery, S. Poddar, H.A. Padmore","Optical and Surface Characterization of Cesium Antimonide Photocathodes",,1495
"THPAB143","D. Banerjee, J. Bernhard, M. Brugger, N. Charitonidis, G.L. D'Alessandro, A. Gerbershagen, E. Montbarbon, C.A. Mussolini, E.G. Parozzi, B. Rae, B.M. Veit, L. Gatignon","M2 Experimental Beamline Optics Studies for Next Generation Muon Beam Experiments at Cern",,1850
"THPAB144","Zh. X. Tang","Study on microwave characteristics of coaxial photocathode microwave electron gun",,1086
"THPAB145","Zh. X. Tang, S.X. Dong, B.F. Wei","Design of a novel S-band 1.6 cell photocathode RF gun",,1082
"THPAB146","Zh. X. Tang","A novel THz-band photocathode RF gun",,1085
"THPAB147","Zh. X. Tang","Study of 500 MHz HOM RF cavity",,1295
"THPAB148","Zh. X. Tang","Design of an L-band accelerating structure",,1294
"THPAB149","L.T. Dickson, B. Cros, G. Maynard, R.J. Shalloo, F. Filippi, A. Biagioni, N.C. Lopes, Z. Najmudin, M.J.V. Streeter, S. Dobosz-Dufresnoy, J. Björklund Svensson, G. Cantono, D. Guenot, O. Lundh, A. Persson, K. Svendsen, P.P. Rajeev, C.D. Murphy, C.I.D. Underwood","Testing laser driven plasma injector for EuPRAXIA",,2987
"THPAB150","J.G. Power, D.S. Doran, G. Ha, W. Liu, C. Whiteford, E.E. Wisniewski, C.-J. Jing, P. Piot, X. Lu","AWA: A Test Facility for Advanced Acceleration Concepts and Beam Control.",,2846
"THPAB151","J. Liu","The advantage of cold electron source in electron diffraction",,3266
"THPAB152","A.E. Siy, N. Behdad, W.G. Jansma, S.H. Lee, A. Nassiri, S.S. Sorsher, K.J. Suthar, E. Trakhtenberg, G.J. Waldschmidt, A. Zholents, M.G. Fedurin, K. Kusche","Fabrication and Testing of the Corrugated Waveguide for a Collinear Wakefield Accelerator",,2874
"THPAB153","P. Pizzol, J.W. Lewellen, E.R. Olivas, E.I. Simakov, T. Tajima","Design, construction and tests of the cooling system with a cryocooler for cavity testing.",,2890
"THPAB154","C.E. Hansel, P. Manwani, M. Yadav, W. An, W.B. Mori, J.B. Rosenzweig","Gentle and Extreme Ion Motion in Plasma Accelerators and the E-314 Experiment at FACET-II",,2891
"THPAB155","W.J. Lynn, G. Andonian, N. Majernik, J.B. Rosenzweig","Strong Quadrupole Wakefield Based Focusing in Dielectric Wakefield Accelerators",,2839
"THPAB156","I.V. Gonin, S. Kazakov, R.D. Kephart, T.N. Khabiboulline, T.H. Nicol, N. Solyak, J.C.T. Thangaraj, V.P. Yakovlev","Built-in thermionic electron source for an SRF linacs",,3002
"THPAB157","B. Gålnander, E. Kozlova, D. Ondreka, A. Sokolov, P.J. Spiller, J. Stadlmann","Studying X-ray spectra of the SIS18 electrostatic septa to measure their electric field",,2769
"THPAB158","D.E. Johnson, J.-F. Ostiguy, M. Xiao","Beam Collimation in the PIP-II Linac to Booster Transfer Line",,2721
"THPAB159","K. Seiya","The Status of the Fermilab 400MeV Linac and Future Plans",,2158
"THPAB160","K. Seiya","Injection Field Flatting in the Booster using Dipole Correctors",,2159
"THPAB161","I.V. Pogorelov, D.L. Bruhwiler","Magnetized Dynamic Friction Force for Times Short Compared to Plasma Period",,2296
"THPAB162","I.V. Pogorelov, D.L. Bruhwiler, C.C. Hall, G. Stupakov","New Simulation Tools for 3D Modeling of the Microbunced Electron Cooling Concept",,2915
"THPAB163","A.I. Semennikov, G. Kropachev, T. Kulevoy, D.N. Selesnev, A. Sitnikov","Design for Heavy Ions Linac",,2059
"THPAB164","H.J. Zhang, K. Fan, Y. Yan, Z.Y. Mei, Y.-N. Rao, L.G. Zhang","Beam Loss Analysis and Electrostatic Deflector Design for a 250 Mev Superconducting Cyclotron*",,2316
"THPAB165","H. Schönauer, Y. Zou","5 MW Beam Power in the ESSnuSB Accumulator: A Way to manage Foil Stripping Injection at 14Hz Linac Pulse Rate",,2169
"THPAB166","H. Lefebvre, S.M. Gibson, L.J. Nevay","Studies of the systematic effects of the particle propagation model for the FASER experiment",,2339
"THPAB167","H. Hoeltermann, D. Koser, B. Koubek, H. Podlech, U. Ratzinger, M. Schuett, J.M. Conrad, D. Winklehner","Technical Design of an RFQ Injector for the IsoDAR Cyclotron",,2105
"THPAB168","E.H. Maclean, F. Asvesta, H. Bartosik, J. Dilly, H. Garcia Morales, M. Hofer, J. Keintzel, L. Malina, T. H. B. Persson, P.K. Skowronski, F. Soubelet, R. Tomas, A. Wegscheider, F. Antoniou, E. Fol, L. van Riesen-Haupt","Optics measurement by excitation of betatron oscillations in the CERN PSB",,2559
"THPAB169","E.H. Maclean, M. Giovannozzi, T. H. B. Persson, R. Tomas","A mechanism for emittance growth based on non-linear islands in LHC",,2557
"THPAB170","E.J.C. Snively, G.B. Bowden, V.A. Dolgashev, Z. Li, E.A. Nanni, D.T. Palmer, S.G. Tantawi","RF Deflector Design for Rapid Proton Therapy",,2585
"THPAB171","E.J.C. Snively, E.A. Nanni","mm-Wave Linac Design for Next Generation VHEE Cancer Therapy Systems",,2793
"THPAB172","I. Efthymiopoulos, S.D. Fartoukh, G. Iadarola, N. Karastathis, S. Papadopoulou, Y. Papaphilippou","Study of Bunch-to-bunch Fluctuations in the delivered Luminosity of LHC in Run 2",,2626
"THPAB173","J.J. Dang, Y.-S. Cho, H.S. Kim, H.-J. Kwon, S. Lee","Fundamental Study on Electromagnetic Characteristics of Half-Wave Resonator for 200 MeV Energy Upgrade of KOMAC Proton Linac",,2309
